7.0;-40.49
7.5;-41.72
8.0;-46.04
8.5;-51.73
9.0;-55.74
9.5;-58.97
10.0;-54.01
10.5;-45.41
11.0;-54.57
11.5;-47.57
12.0;-50.69
12.5;-43.89
13.0;-43.14
13.5;-45.33
14.0;-43.49
14.5;-46.94
15.0;-54.68
