7.0;-40.64
7.5;-40.03
8.0;-38.33
8.5;-36.24
9.0;-37.1
9.5;-36.78
10.0;-36.58
10.5;-36.34
11.0;-39.57
11.5;-35.15
12.0;-34.7
12.5;-36.27
13.0;-35.2
13.5;-36.76
14.0;-34.92
14.5;-36.17
15.0;-37.54
