6999500000.0;-38.19
6999500000.0;-38.18
7000007000.0;-38.18
7499500000.0;-37.24
7499500000.0;-37.22
7500008000.0;-37.23
7999500000.0;-36.53
7999500000.0;-36.53
8000008000.0;-36.53
8499500000.0;-34.78
8499500000.0;-34.78
8500009000.0;-34.78
8999500000.0;-35.77
8999500000.0;-35.82
9000009000.0;-35.80
9499500000.0;-35.44
9499500000.0;-35.45
9500010000.0;-35.45
9999500000.0;-34.52
9999500000.0;-34.51
10000010000.0;-34.51
10499500000.0;-33.87
10499500000.0;-33.85
10500011000.0;-33.86
10999500000.0;-35.64
10999500000.0;-35.64
11000011000.0;-35.64
11499500000.0;-33.30
11499500000.0;-33.29
11500012000.0;-33.29
11999500000.0;-31.46
11999500000.0;-31.46
12000012000.0;-31.46
12499500000.0;-34.15
12499500000.0;-34.14
12500013000.0;-34.14
12999500000.0;-32.79
12999500000.0;-32.79
13000013000.0;-32.79
13499500000.0;-35.32
13499500000.0;-35.27
13500014000.0;-35.29
13999500000.0;-32.54
13999500000.0;-32.49
14000015000.0;-32.52
14499500000.0;-34.49
14499500000.0;-34.46
14500015000.0;-34.48
14999500000.0;-34.92
14999500000.0;-34.83
15000016000.0;-34.88
