6999500000.0;-90.07
6999500000.0;-97.30
7000007000.0;-93.68
7499500000.0;-81.83
7499500000.0;-82.11
7500008000.0;-81.97
7999500000.0;-87.78
7999500000.0;-87.38
8000008000.0;-87.58
8499500000.0;-86.70
8499500000.0;-86.63
8500009000.0;-86.67
8999500000.0;-84.38
8999500000.0;-84.02
9000009000.0;-84.20
9499500000.0;-82.70
9499500000.0;-82.55
9500010000.0;-82.62
9999500000.0;-87.96
9999500000.0;-88.53
10000010000.0;-88.25
10499500000.0;-82.10
10499500000.0;-82.25
10500011000.0;-82.17
10999500000.0;-95.82
10999500000.0;-96.48
11000011000.0;-96.15
11499500000.0;-93.21
11499500000.0;-92.87
11500012000.0;-93.04
11999500000.0;-88.05
11999500000.0;-88.90
12000012000.0;-88.47
12499500000.0;-81.56
12499500000.0;-81.51
12500013000.0;-81.54
12999500000.0;-87.16
12999500000.0;-87.57
13000014000.0;-87.36
13499500000.0;-81.05
13499500000.0;-81.45
13500014000.0;-81.25
13999500000.0;-79.23
13999500000.0;-78.81
14000015000.0;-79.02
14499500000.0;-80.52
14499500000.0;-79.77
14500015000.0;-80.14
14999500000.0;-81.24
14999500000.0;-81.23
15000016000.0;-81.23
