6999500000.0;-38.88
6999500000.0;-38.85
7000007000.0;-38.87
7499500000.0;-37.85
7499500000.0;-37.84
7500008000.0;-37.85
7999500000.0;-37.50
7999500000.0;-37.50
8000008000.0;-37.50
8499500000.0;-35.00
8499500000.0;-35.02
8500009000.0;-35.01
8999500000.0;-36.57
8999500000.0;-36.57
9000009000.0;-36.57
9499500000.0;-36.02
9499500000.0;-35.92
9500010000.0;-35.97
9999500000.0;-35.11
9999500000.0;-35.09
10000010000.0;-35.10
10499500000.0;-34.79
10499500000.0;-34.79
10500011000.0;-34.79
10999500000.0;-36.71
10999500000.0;-36.72
11000011000.0;-36.71
11499500000.0;-34.49
11499500000.0;-34.49
11500012000.0;-34.49
11999500000.0;-32.64
11999500000.0;-32.64
12000012000.0;-32.64
12499500000.0;-35.20
12499500000.0;-35.19
12500013000.0;-35.20
12999500000.0;-33.79
12999500000.0;-33.78
13000013000.0;-33.78
13499500000.0;-36.40
13499500000.0;-36.43
13500014000.0;-36.42
13999500000.0;-33.44
13999500000.0;-33.43
14000014000.0;-33.44
14499500000.0;-35.28
14499500000.0;-35.26
14500015000.0;-35.27
14999500000.0;-35.99
14999500000.0;-35.95
15000015000.0;-35.97
