6999500000.0;-41.20
6999500000.0;-41.19
7000007000.0;-41.19
7499500000.0;-42.02
7499500000.0;-42.02
7500008000.0;-42.02
7999500000.0;-45.24
7999500000.0;-45.22
8000008000.0;-45.23
8499500000.0;-50.05
8499500000.0;-50.06
8500009000.0;-50.06
8999500000.0;-63.64
8999500000.0;-63.67
9000009000.0;-63.66
9499500000.0;-56.82
9499500000.0;-56.83
9500010000.0;-56.83
9999500000.0;-47.09
9999500000.0;-47.10
10000010000.0;-47.10
10499500000.0;-43.25
10499500000.0;-43.25
10500010000.0;-43.25
10999500000.0;-51.57
10999500000.0;-51.57
11000011000.0;-51.57
11499500000.0;-50.99
11499500000.0;-51.01
11500011000.0;-51.00
11999500000.0;-50.95
11999500000.0;-50.95
12000012000.0;-50.95
12499500000.0;-47.29
12499500000.0;-47.28
12500012000.0;-47.28
12999500000.0;-44.18
12999500000.0;-44.19
13000013000.0;-44.18
13499500000.0;-55.53
13499500000.0;-55.53
13500013000.0;-55.53
13999500000.0;-43.69
13999500000.0;-43.70
14000014000.0;-43.70
14499500000.0;-48.15
14499500000.0;-48.14
14500014000.0;-48.14
14999500000.0;-53.18
14999500000.0;-53.19
15000015000.0;-53.19
