6999500000.0;-40.72
6999500000.0;-40.76
7000007000.0;-40.74
7499500000.0;-38.97
7499500000.0;-38.96
7500008000.0;-38.97
7999500000.0;-38.76
7999500000.0;-38.75
8000008000.0;-38.76
8499500000.0;-35.54
8499500000.0;-35.54
8500009000.0;-35.54
8999500000.0;-37.43
8999500000.0;-37.43
9000009000.0;-37.43
9499500000.0;-36.44
9499500000.0;-36.44
9500010000.0;-36.44
9999500000.0;-35.87
9999500000.0;-35.86
10000010000.0;-35.86
10499500000.0;-35.06
10499500000.0;-35.06
10500011000.0;-35.06
10999500000.0;-36.16
10999500000.0;-36.16
11000011000.0;-36.16
11499500000.0;-33.82
11499500000.0;-33.81
11500012000.0;-33.81
11999500000.0;-31.35
11999500000.0;-31.35
12000012000.0;-31.35
12499500000.0;-34.04
12499500000.0;-34.04
12500013000.0;-34.04
12999500000.0;-31.82
12999500000.0;-31.82
13000013000.0;-31.82
13499500000.0;-33.98
13499500000.0;-33.97
13500014000.0;-33.97
13999500000.0;-30.67
13999500000.0;-30.67
14000014000.0;-30.67
14499500000.0;-32.46
14499500000.0;-32.47
14500015000.0;-32.46
14999500000.0;-32.59
14999500000.0;-32.58
15000016000.0;-32.59
