6999500000.0;-44.89
6999500000.0;-44.90
7000008000.0;-44.90
7499500000.0;-44.58
7499500000.0;-44.57
7500008000.0;-44.57
7999500000.0;-45.21
7999500000.0;-45.21
8000009000.0;-45.21
8499500000.0;-43.02
8499500000.0;-43.01
8500009000.0;-43.01
8999500000.0;-45.21
8999500000.0;-45.23
9000010000.0;-45.22
9499500000.0;-45.58
9499500000.0;-45.60
9500010000.0;-45.59
9999500000.0;-45.47
9999500000.0;-45.47
10000011000.0;-45.47
10499500000.0;-46.46
10499500000.0;-46.44
10500011000.0;-46.45
10999500000.0;-48.72
10999500000.0;-48.71
11000012000.0;-48.72
11499500000.0;-47.57
11499500000.0;-47.57
11500012000.0;-47.57
11999500000.0;-46.61
11999500000.0;-46.58
12000013000.0;-46.60
12499500000.0;-50.33
12499500000.0;-50.36
12500014000.0;-50.35
12999500000.0;-49.27
12999500000.0;-49.23
13000014000.0;-49.25
13499500000.0;-52.37
13499500000.0;-52.38
13500015000.0;-52.37
13999500000.0;-50.22
13999500000.0;-50.20
14000015000.0;-50.21
14499500000.0;-52.53
14499500000.0;-52.55
14500016000.0;-52.54
14999500000.0;-53.84
14999500000.0;-53.87
15000016000.0;-53.86
