6999500000.0;-36.80
6999500000.0;-36.97
7000007000.0;-36.89
7499500000.0;-35.79
7499500000.0;-35.77
7500008000.0;-35.78
7999500000.0;-35.52
7999500000.0;-35.41
8000008000.0;-35.47
8499500000.0;-33.04
8499500000.0;-32.99
8500009000.0;-33.02
8999500000.0;-34.67
8999500000.0;-34.67
9000009000.0;-34.67
9499500000.0;-33.85
9499500000.0;-33.92
9500010000.0;-33.88
9999500000.0;-33.51
9999500000.0;-33.51
10000010000.0;-33.51
10499500000.0;-32.80
10499500000.0;-32.91
10500011000.0;-32.86
10999500000.0;-35.21
10999500000.0;-35.17
11000011000.0;-35.19
11499500000.0;-32.25
11499500000.0;-32.12
11500012000.0;-32.19
11999500000.0;-30.93
11999500000.0;-30.90
12000012000.0;-30.92
12499500000.0;-33.27
12499500000.0;-33.25
12500013000.0;-33.26
12999500000.0;-31.80
12999500000.0;-31.89
13000014000.0;-31.84
13499500000.0;-33.98
13499500000.0;-33.96
13500014000.0;-33.97
13999500000.0;-31.30
13999500000.0;-31.08
14000015000.0;-31.19
14499500000.0;-33.13
14499500000.0;-32.98
14500015000.0;-33.05
14999500000.0;-33.74
14999500000.0;-33.62
15000016000.0;-33.68
