6999500000.0;-36.75
6999500000.0;-36.77
7000007000.0;-36.76
7499500000.0;-35.46
7499500000.0;-35.46
7500007000.0;-35.46
7999500000.0;-35.18
7999500000.0;-35.18
8000008000.0;-35.18
8499500000.0;-32.68
8499500000.0;-32.69
8500008000.0;-32.69
8999500000.0;-34.16
8999500000.0;-34.16
9000009000.0;-34.16
9499500000.0;-33.38
9499500000.0;-33.38
9500009000.0;-33.38
9999500000.0;-32.69
9999500000.0;-32.68
10000010000.0;-32.69
10499500000.0;-32.57
10499500000.0;-32.56
10500011000.0;-32.57
10999500000.0;-34.23
10999500000.0;-34.22
11000011000.0;-34.23
11499500000.0;-31.96
11499500000.0;-31.97
11500011000.0;-31.96
11999500000.0;-29.97
11999500000.0;-29.97
12000012000.0;-29.97
12499500000.0;-32.55
12499500000.0;-32.56
12500012000.0;-32.56
12999500000.0;-30.87
12999500000.0;-30.89
13000013000.0;-30.88
13499500000.0;-33.37
13499500000.0;-33.37
13500014000.0;-33.37
13999500000.0;-30.46
13999500000.0;-30.45
14000014000.0;-30.45
14499500000.0;-32.38
14499500000.0;-32.37
14500015000.0;-32.37
14999500000.0;-32.47
14999500000.0;-32.44
15000015000.0;-32.45
