6999500000.0;-41.91
6999500000.0;-41.89
7000007000.0;-41.90
7499500000.0;-41.07
7499500000.0;-41.07
7500008000.0;-41.07
7999500000.0;-39.38
7999500000.0;-39.48
8000008000.0;-39.43
8499500000.0;-37.90
8499500000.0;-37.84
8500009000.0;-37.87
8999500000.0;-38.79
8999500000.0;-38.80
9000009000.0;-38.79
9499500000.0;-38.47
9499500000.0;-38.46
9500010000.0;-38.46
9999500000.0;-38.70
9999500000.0;-38.64
10000010000.0;-38.67
10499500000.0;-38.50
10499500000.0;-38.50
10500011000.0;-38.50
10999500000.0;-41.92
10999500000.0;-41.94
11000011000.0;-41.93
11499500000.0;-38.74
11499500000.0;-38.72
11500012000.0;-38.73
11999500000.0;-37.52
11999500000.0;-37.51
12000012000.0;-37.51
12499500000.0;-39.79
12499500000.0;-39.77
12500013000.0;-39.78
12999500000.0;-38.21
12999500000.0;-38.30
13000013000.0;-38.25
13499500000.0;-40.05
13499500000.0;-40.13
13500014000.0;-40.09
13999500000.0;-38.77
13999500000.0;-38.67
14000015000.0;-38.72
14499500000.0;-39.47
14499500000.0;-39.60
14500015000.0;-39.54
14999500000.0;-40.97
14999500000.0;-40.95
15000016000.0;-40.96
