6999500000.0;-36.28
6999500000.0;-36.29
7000007000.0;-36.29
7499500000.0;-35.37
7499500000.0;-35.50
7500008000.0;-35.43
7999500000.0;-34.82
7999500000.0;-34.87
8000008000.0;-34.84
8499500000.0;-32.57
8499500000.0;-32.56
8500009000.0;-32.57
8999500000.0;-33.72
8999500000.0;-33.71
9000010000.0;-33.72
9499500000.0;-33.14
9499500000.0;-33.14
9500010000.0;-33.14
9999500000.0;-32.44
9999500000.0;-32.42
10000011000.0;-32.43
10499500000.0;-32.18
10499500000.0;-32.07
10500011000.0;-32.13
10999500000.0;-33.96
10999500000.0;-33.93
11000012000.0;-33.95
11499500000.0;-31.65
11499500000.0;-31.64
11500012000.0;-31.65
11999500000.0;-29.80
11999500000.0;-29.90
12000013000.0;-29.85
12499500000.0;-32.41
12499500000.0;-32.42
12500013000.0;-32.42
12999500000.0;-30.72
12999500000.0;-30.70
13000014000.0;-30.71
13499500000.0;-33.09
13499500000.0;-33.13
13500014000.0;-33.11
13999500000.0;-30.14
13999500000.0;-30.15
14000015000.0;-30.14
14499500000.0;-32.00
14499500000.0;-32.01
14500015000.0;-32.01
14999500000.0;-32.28
14999500000.0;-32.30
15000016000.0;-32.29
